,editing_1_38,editing_1_39,editing_1_40,editing_1_41,editing_1_42
6314,NA,NA,NA,NA,0
6315,NA,NA,NA,NA,0
6316,NA,NA,NA,NA,0
6317,NA,NA,NA,NA,0
6318,NA,NA,NA,NA,1
6319,NA,NA,NA,NA,0
6320,NA,NA,NA,NA,0
6321,NA,NA,NA,NA,0
6322,NA,NA,NA,NA,0
6323,NA,NA,NA,NA,0
6324,NA,NA,NA,NA,0
6325,NA,NA,NA,NA,0
6326,NA,NA,NA,NA,0
6327,NA,NA,NA,NA,0
6328,NA,NA,NA,NA,0
6329,NA,NA,NA,NA,0
6330,NA,NA,NA,NA,0
6331,NA,NA,NA,NA,0
6332,NA,NA,NA,NA,0
6333,NA,NA,NA,NA,1
6334,NA,NA,NA,NA,1
6335,NA,NA,NA,NA,0
6336,NA,NA,NA,NA,1
6337,NA,NA,NA,NA,0
6338,NA,NA,NA,NA,0
6339,NA,NA,NA,NA,0
6340,NA,NA,NA,NA,0
6341,NA,NA,NA,NA,0
6342,NA,NA,NA,NA,0
6343,NA,NA,NA,NA,0
6344,NA,NA,NA,NA,0
6345,NA,NA,NA,NA,0
6346,NA,NA,NA,NA,0
6347,NA,NA,NA,NA,0
6348,NA,NA,NA,NA,0
6349,NA,NA,NA,NA,0
6350,NA,NA,NA,NA,0
6351,NA,NA,NA,NA,0
6352,NA,NA,NA,NA,0
6353,NA,NA,NA,NA,0
6354,NA,NA,NA,NA,0
6355,NA,NA,NA,NA,0
6356,NA,NA,NA,NA,0
6357,NA,NA,NA,NA,0
6358,NA,NA,NA,NA,1
6359,NA,NA,NA,NA,0
6360,NA,NA,NA,NA,1
6361,NA,NA,NA,NA,0
6362,NA,NA,NA,NA,0
6363,NA,NA,NA,NA,0
6364,NA,NA,NA,NA,0
6365,NA,NA,NA,NA,0
6366,NA,NA,NA,NA,0
6367,NA,NA,NA,NA,0
6368,NA,NA,NA,NA,0
6369,NA,NA,NA,NA,0
6370,NA,NA,NA,NA,0
6371,NA,NA,NA,NA,0
6372,NA,NA,NA,NA,1
6373,NA,NA,NA,NA,0
6374,NA,NA,NA,NA,0
6375,NA,NA,NA,NA,0
6376,NA,NA,NA,NA,0
6377,NA,NA,NA,NA,0
6378,NA,NA,NA,NA,0
6379,NA,NA,NA,NA,0
6380,NA,NA,NA,NA,0
6381,NA,NA,NA,NA,0
6382,NA,NA,NA,NA,0
6383,NA,NA,NA,NA,0
6384,NA,NA,NA,NA,0
6385,NA,NA,NA,NA,0
6386,NA,NA,NA,NA,1
6387,NA,NA,NA,NA,0
6388,NA,NA,NA,NA,0
6389,NA,NA,NA,NA,0
6390,NA,NA,NA,NA,1
6391,NA,NA,NA,NA,0
6392,NA,NA,NA,NA,0
6393,NA,NA,NA,NA,0
6394,NA,NA,NA,NA,0
6395,NA,NA,NA,NA,0
6396,NA,NA,NA,NA,0
6397,NA,NA,NA,NA,0
6398,NA,NA,NA,NA,0
6399,NA,NA,NA,NA,0
6400,NA,NA,NA,NA,0
6401,NA,NA,NA,NA,0
6402,NA,NA,NA,NA,0
6403,NA,NA,NA,NA,0
6404,NA,NA,NA,NA,0
6405,NA,NA,NA,NA,0
6406,NA,NA,NA,NA,0
6407,NA,NA,NA,NA,0
6408,NA,NA,NA,NA,0
6409,NA,NA,NA,NA,0
6410,NA,NA,NA,NA,0
6411,NA,NA,NA,NA,0
6412,NA,NA,NA,NA,0
6413,NA,NA,NA,NA,0
6414,NA,NA,NA,NA,0
6415,NA,NA,NA,NA,0
6416,NA,NA,NA,NA,0
6417,NA,NA,NA,NA,0
6418,NA,NA,NA,NA,0
6419,NA,NA,NA,NA,0
6420,NA,NA,NA,NA,0
6421,NA,NA,NA,NA,0
6422,NA,NA,NA,NA,0
6423,NA,NA,NA,NA,0
6424,NA,NA,NA,NA,0
6425,NA,NA,NA,NA,1
6426,NA,NA,NA,NA,0
6427,NA,NA,NA,NA,0
6428,NA,NA,NA,NA,0
6429,NA,NA,NA,NA,0
6430,NA,NA,NA,NA,0
6431,NA,NA,NA,NA,0
6432,NA,NA,NA,NA,0
6433,NA,NA,NA,NA,0
6434,NA,NA,NA,NA,0
6435,NA,NA,NA,NA,0
6436,NA,NA,NA,NA,0
6437,NA,NA,NA,NA,0
6438,NA,NA,NA,NA,1
6439,NA,NA,NA,NA,1
6440,NA,NA,NA,NA,0
6441,NA,NA,NA,NA,0
6442,NA,NA,NA,NA,0
6443,NA,NA,NA,NA,0
6444,NA,NA,NA,NA,0
6445,NA,NA,NA,NA,0
6446,NA,NA,NA,NA,0
6447,NA,NA,NA,NA,1
6448,NA,NA,NA,NA,0
6449,NA,NA,NA,NA,0
6450,NA,NA,NA,NA,0
6451,NA,NA,NA,NA,0
6452,NA,NA,NA,NA,0
6453,NA,NA,NA,NA,0
6454,NA,NA,NA,NA,0
6455,NA,NA,NA,NA,0
6456,NA,NA,NA,NA,0
6457,NA,NA,NA,NA,0
6458,NA,NA,NA,NA,0
6459,NA,NA,NA,NA,1
6460,NA,NA,NA,NA,0
6461,NA,NA,NA,NA,0
6462,NA,NA,NA,NA,0
6463,NA,NA,NA,NA,0
6464,NA,NA,NA,NA,0
6465,NA,NA,NA,NA,0
6466,NA,NA,NA,NA,0
6467,NA,NA,NA,NA,0
6468,NA,NA,NA,NA,0
6469,NA,NA,NA,NA,0
6470,NA,NA,NA,NA,0
6471,NA,NA,NA,NA,0
6472,NA,NA,NA,NA,0
6473,NA,NA,NA,NA,0
6474,NA,NA,NA,NA,0
6475,NA,NA,NA,NA,0
6476,NA,NA,NA,NA,0
6477,NA,NA,NA,NA,0
6478,NA,NA,NA,NA,0
6479,NA,NA,NA,NA,0
6480,NA,NA,NA,NA,0
6481,NA,NA,NA,NA,0
6482,NA,NA,NA,NA,0
6483,NA,NA,NA,NA,0
6484,NA,NA,NA,NA,0
6485,NA,NA,NA,NA,0
6486,NA,NA,NA,NA,1
6487,NA,NA,NA,NA,0
6488,NA,NA,NA,NA,0
6489,NA,NA,NA,NA,0
6490,NA,NA,NA,NA,0
6491,NA,NA,NA,NA,0
6492,NA,NA,NA,NA,0
6493,NA,NA,NA,NA,0
6494,NA,NA,NA,NA,0
6495,NA,NA,NA,NA,0
6496,NA,NA,NA,NA,0
6497,NA,NA,NA,NA,0
6498,NA,NA,NA,NA,0
6499,NA,NA,NA,NA,0
6500,NA,NA,NA,NA,0
6501,NA,NA,NA,NA,1
6502,NA,NA,NA,NA,0
6503,NA,NA,NA,NA,0
6504,NA,NA,NA,NA,0
6505,NA,NA,NA,NA,0
6506,NA,NA,NA,NA,0
6507,NA,NA,NA,NA,0
6508,NA,NA,NA,NA,0
6509,NA,NA,NA,NA,1
6510,NA,NA,NA,NA,0
6511,NA,NA,NA,NA,1
6512,NA,NA,NA,NA,0
6513,NA,NA,NA,NA,0
6514,NA,NA,NA,NA,0
6515,NA,NA,NA,NA,0
6516,NA,NA,NA,NA,0
6517,NA,NA,NA,NA,0
6518,NA,NA,NA,NA,0
6519,NA,NA,NA,NA,0
6520,NA,NA,NA,NA,0
6521,NA,NA,NA,NA,0
6522,NA,NA,NA,NA,1
6523,NA,NA,NA,NA,0
6524,NA,NA,NA,NA,1
6525,NA,NA,NA,NA,1
6526,NA,NA,NA,NA,0
6527,NA,NA,NA,NA,0
6528,NA,NA,NA,NA,0
6529,NA,NA,NA,NA,0
6530,NA,NA,NA,NA,0
6531,NA,NA,NA,NA,0
6532,NA,NA,NA,NA,0
6533,NA,NA,NA,NA,0
6534,NA,NA,NA,NA,0
6535,NA,NA,NA,NA,0
6536,NA,NA,NA,NA,0
6537,NA,NA,NA,NA,0
6538,NA,NA,NA,NA,0
6539,NA,NA,NA,NA,0
6540,NA,NA,NA,NA,0
6541,NA,NA,NA,NA,0
6542,NA,NA,NA,NA,1
6543,NA,NA,NA,NA,0
6544,NA,NA,NA,NA,0
6545,NA,NA,NA,NA,0
6546,NA,NA,NA,NA,0
6547,NA,NA,NA,NA,0
6548,NA,NA,NA,NA,0
6549,NA,NA,NA,NA,1
6550,NA,NA,NA,NA,0
6551,NA,NA,NA,NA,0
6552,NA,NA,NA,NA,0
6553,NA,NA,NA,NA,0
6554,NA,NA,NA,NA,0
6555,NA,NA,NA,NA,1
6556,NA,NA,NA,NA,0
6557,NA,NA,NA,NA,0
6558,NA,NA,NA,NA,1
6559,NA,NA,NA,NA,0
6560,NA,NA,NA,NA,0
6561,NA,NA,NA,NA,0
6562,NA,NA,NA,NA,0
6563,NA,NA,NA,NA,0
6564,NA,NA,NA,NA,0
6565,NA,NA,NA,NA,0
6566,NA,NA,NA,NA,0
6567,NA,NA,NA,NA,0
6568,NA,NA,NA,NA,0
6569,NA,NA,NA,NA,0
6570,NA,NA,NA,NA,0
6571,NA,NA,NA,NA,0
6572,NA,NA,NA,NA,0
6573,NA,NA,NA,NA,0
6574,NA,NA,NA,NA,0
6575,NA,NA,NA,NA,0
6576,NA,NA,NA,NA,1
6577,NA,NA,NA,NA,0
6578,NA,NA,NA,NA,0
6579,NA,NA,NA,NA,0
6580,NA,NA,NA,NA,0
6581,NA,NA,NA,NA,1
6582,NA,NA,NA,NA,0
6583,NA,NA,NA,NA,0
6584,NA,NA,NA,NA,0
6585,NA,NA,NA,NA,0
6586,NA,NA,NA,NA,0
6587,NA,NA,NA,NA,0
6588,NA,NA,NA,NA,0
6589,NA,NA,NA,NA,0
6590,NA,NA,NA,NA,0
6591,NA,NA,NA,NA,0
6592,NA,NA,NA,NA,0
6593,NA,NA,NA,NA,0
6594,NA,NA,NA,NA,0
6595,NA,NA,NA,NA,0
6596,NA,NA,NA,NA,0
6597,NA,NA,NA,NA,0
6598,NA,NA,NA,NA,0
6599,NA,NA,NA,NA,0
6600,NA,NA,NA,NA,0
6601,NA,NA,NA,NA,0
6602,NA,NA,NA,NA,0
6603,NA,NA,NA,NA,0
6604,NA,NA,NA,NA,0
6605,NA,NA,NA,NA,0
6606,NA,NA,NA,NA,0
6607,NA,NA,NA,NA,0
6608,NA,NA,NA,NA,0
6609,NA,NA,NA,NA,0
6610,NA,NA,NA,NA,0
6611,NA,NA,NA,NA,1
6612,NA,NA,NA,NA,0
6613,NA,NA,NA,NA,0
6614,NA,NA,NA,NA,0
6615,NA,NA,NA,NA,1
6616,NA,NA,NA,NA,0
6617,NA,NA,NA,NA,1
6618,NA,NA,NA,NA,0
6619,NA,NA,NA,NA,0
6620,NA,NA,NA,NA,0
6621,NA,NA,NA,NA,0
6622,NA,NA,NA,NA,0
6623,NA,NA,NA,NA,0
6624,NA,NA,NA,NA,0
6625,NA,NA,NA,NA,0
6626,NA,NA,NA,NA,0
6627,NA,NA,NA,NA,0
6628,NA,NA,NA,NA,0
6629,NA,NA,NA,NA,0
6630,NA,NA,NA,NA,0
6631,NA,NA,NA,NA,0
6632,NA,NA,NA,NA,1
6633,NA,NA,NA,NA,0
6634,NA,NA,NA,NA,0
6635,NA,NA,NA,NA,0
6636,NA,NA,NA,NA,0
6637,NA,NA,NA,NA,0
6638,NA,NA,NA,NA,0
6639,NA,NA,NA,NA,0
6640,NA,NA,NA,NA,0
6641,NA,NA,NA,NA,0
6642,NA,NA,NA,NA,1
6643,NA,NA,NA,NA,0
6644,NA,NA,NA,NA,0
6645,NA,NA,NA,NA,0
6646,NA,NA,NA,NA,0
6647,NA,NA,NA,NA,0
6648,NA,NA,NA,NA,0
6649,NA,NA,NA,NA,0
6650,NA,NA,NA,NA,0
6651,NA,NA,NA,NA,0
6652,NA,NA,NA,NA,0
6653,NA,NA,NA,NA,0
6654,NA,NA,NA,NA,0
6655,NA,NA,NA,NA,0
6656,NA,NA,NA,NA,1
6657,NA,NA,NA,NA,0
6658,NA,NA,NA,NA,0
6659,NA,NA,NA,NA,0
6660,NA,NA,NA,NA,0
6661,NA,NA,NA,NA,0
6662,NA,NA,NA,NA,0
6663,NA,NA,NA,NA,0
6664,NA,NA,NA,NA,0
6665,NA,NA,NA,NA,0
6666,NA,NA,NA,NA,0
6667,NA,NA,NA,NA,0
6668,NA,NA,NA,NA,0
6669,NA,NA,NA,NA,0
6670,NA,NA,NA,NA,0
6671,NA,NA,NA,NA,0
6672,NA,NA,NA,NA,0
6673,NA,NA,NA,NA,1
6674,NA,NA,NA,NA,0
6675,NA,NA,NA,NA,0
6676,NA,NA,NA,NA,0
6677,NA,NA,NA,NA,0
6678,NA,NA,NA,NA,0
6679,NA,NA,NA,NA,0
6680,NA,NA,NA,NA,0
6681,NA,NA,NA,NA,0
6682,NA,NA,NA,NA,0
6683,NA,NA,NA,NA,0
6684,NA,NA,NA,NA,0
6685,NA,NA,NA,NA,0
6686,NA,NA,NA,NA,0
6687,NA,NA,NA,NA,0
6688,NA,NA,NA,NA,1
6689,NA,NA,NA,NA,0
6690,NA,NA,NA,NA,0
6691,NA,NA,NA,NA,0
6692,NA,NA,NA,NA,0
6693,NA,NA,NA,NA,0
6694,NA,NA,NA,NA,0
6695,NA,NA,NA,NA,0
6696,NA,NA,NA,NA,0
6697,NA,NA,NA,NA,0
6698,NA,NA,NA,NA,0
6699,NA,NA,NA,NA,0
6700,NA,NA,NA,NA,0
6701,NA,NA,NA,NA,0
6702,NA,NA,NA,NA,0
6703,NA,NA,NA,NA,0
6704,NA,NA,NA,NA,0
6705,NA,NA,NA,NA,0
6706,NA,NA,NA,NA,0
6707,NA,NA,NA,NA,0
6708,NA,NA,NA,NA,0
6709,NA,NA,NA,NA,0
6710,NA,NA,NA,NA,0
6711,NA,NA,NA,NA,0
6712,NA,NA,NA,NA,1
6713,NA,NA,NA,NA,0
6714,NA,NA,NA,NA,0
6715,NA,NA,NA,NA,0
6716,NA,NA,NA,NA,0
6717,NA,NA,NA,NA,1
6718,NA,NA,NA,NA,0
6719,NA,NA,NA,NA,0
6720,NA,NA,NA,NA,0
6721,NA,NA,NA,NA,0
6722,NA,NA,NA,NA,0
6723,NA,NA,NA,NA,0
6724,NA,NA,NA,NA,0
6725,NA,NA,NA,NA,0
6726,NA,NA,NA,NA,0
6727,NA,NA,NA,NA,1
6728,NA,NA,NA,NA,0
6729,NA,NA,NA,NA,1
6730,NA,NA,NA,NA,0
6731,NA,NA,NA,NA,0
6732,NA,NA,NA,NA,0
6733,NA,NA,NA,NA,0
6734,NA,NA,NA,NA,0
6735,NA,NA,NA,NA,0
6736,NA,NA,NA,NA,0
6737,NA,NA,NA,NA,0
6738,NA,NA,NA,NA,0
6739,NA,NA,NA,NA,0
6740,NA,NA,NA,NA,0
6741,NA,NA,NA,NA,0
6742,NA,NA,NA,NA,0
6743,NA,NA,NA,NA,0
6744,NA,NA,NA,NA,0
6745,NA,NA,NA,NA,0
6746,NA,NA,NA,NA,0
6747,NA,NA,NA,NA,0
6748,NA,NA,NA,NA,0
6749,NA,NA,NA,NA,0
6750,NA,NA,NA,NA,0
6751,NA,NA,NA,NA,0
6752,NA,NA,NA,NA,0
6753,NA,NA,NA,NA,0
6754,NA,NA,NA,NA,0
6755,NA,NA,NA,NA,0
6756,NA,NA,NA,NA,0
6757,NA,NA,NA,NA,1
6758,NA,NA,NA,NA,1
6759,NA,NA,NA,NA,0
6760,NA,NA,NA,NA,0
6761,NA,NA,NA,NA,0
6762,NA,NA,NA,NA,0
6763,NA,NA,NA,NA,0
6764,NA,NA,NA,NA,0
6765,NA,NA,NA,NA,0
6766,NA,NA,NA,NA,1
6767,NA,NA,NA,NA,0
6768,NA,NA,NA,NA,0
6769,NA,NA,NA,NA,1
6770,NA,NA,NA,NA,0
6771,NA,NA,NA,NA,0
6772,NA,NA,NA,NA,0
6773,NA,NA,NA,NA,0
6774,NA,NA,NA,NA,0
6775,NA,NA,NA,NA,0
6776,NA,NA,NA,NA,0
6777,NA,NA,NA,NA,1
6778,NA,NA,NA,NA,0
6779,NA,NA,NA,NA,0
6780,NA,NA,NA,NA,0
6781,NA,NA,NA,NA,0
6782,NA,NA,NA,NA,0
6783,NA,NA,NA,NA,0
6784,NA,NA,NA,NA,0
6785,NA,NA,NA,NA,1
6786,NA,NA,NA,NA,0
6787,NA,NA,NA,NA,0
6788,NA,NA,NA,NA,0
6789,NA,NA,NA,NA,0
6790,NA,NA,NA,NA,0
6791,NA,NA,NA,NA,0
6792,NA,NA,NA,NA,0
6793,NA,NA,NA,NA,0
6794,NA,NA,NA,NA,0
6795,NA,NA,NA,NA,0
6796,NA,NA,NA,NA,0
6797,NA,NA,NA,NA,0
6798,NA,NA,NA,NA,1
6799,NA,NA,NA,NA,0
6800,NA,NA,NA,NA,0
6801,NA,NA,NA,NA,0
6802,NA,NA,NA,NA,0
6803,NA,NA,NA,NA,1
6804,NA,NA,NA,NA,0
6805,NA,NA,NA,NA,0
6806,NA,NA,NA,NA,0
6807,NA,NA,NA,NA,0
6808,NA,NA,NA,NA,0
6809,NA,NA,NA,NA,1
6810,NA,NA,NA,NA,0
6811,NA,NA,NA,NA,0
6812,NA,NA,NA,NA,0
6813,NA,NA,NA,NA,0
6814,NA,NA,NA,NA,1
6815,NA,NA,NA,NA,0
6816,NA,NA,NA,NA,0
6817,NA,NA,NA,NA,0
6818,NA,NA,NA,NA,0
6819,NA,NA,NA,NA,0
6820,NA,NA,NA,NA,0
6821,NA,NA,NA,NA,0
6822,NA,NA,NA,NA,0
6823,NA,NA,NA,NA,0
6824,NA,NA,NA,NA,0
6825,NA,NA,NA,NA,0
6826,NA,NA,NA,NA,0
6827,NA,NA,NA,NA,0
6828,NA,NA,NA,NA,0
6829,NA,NA,NA,NA,0
6830,NA,NA,NA,NA,0
6831,NA,NA,NA,NA,0
6832,NA,NA,NA,NA,0
6833,NA,NA,NA,NA,0
6834,NA,NA,NA,NA,0
6835,NA,NA,NA,NA,0
6836,NA,NA,NA,NA,0
6837,NA,NA,NA,NA,0
6838,NA,NA,NA,NA,0
6839,NA,NA,NA,NA,1
6840,NA,NA,NA,NA,0
6841,NA,NA,NA,NA,0
6842,NA,NA,NA,NA,1
6843,NA,NA,NA,NA,0
6844,NA,NA,NA,NA,0
6845,NA,NA,NA,NA,0
6846,NA,NA,NA,NA,0
6847,NA,NA,NA,NA,0
6848,NA,NA,NA,NA,0
6849,NA,NA,NA,NA,0
6850,NA,NA,NA,NA,0
6851,NA,NA,NA,NA,0
6852,NA,NA,NA,NA,1
6853,NA,NA,NA,NA,0
6854,NA,NA,NA,NA,0
6855,NA,NA,NA,NA,0
6856,NA,NA,NA,NA,0
6857,NA,NA,NA,NA,0
6858,NA,NA,NA,NA,0
6859,NA,NA,NA,NA,1
6860,NA,NA,NA,NA,0
6861,NA,NA,NA,NA,0
6862,NA,NA,NA,NA,0
6863,NA,NA,NA,NA,1
6864,NA,NA,NA,NA,0
6865,NA,NA,NA,NA,0
6866,NA,NA,NA,NA,0
6867,NA,NA,NA,NA,0
6868,NA,NA,NA,NA,0
6869,NA,NA,NA,NA,0
6870,NA,NA,NA,NA,0
6871,NA,NA,NA,NA,0
6872,NA,NA,NA,NA,0
6873,NA,NA,NA,NA,0
6874,NA,NA,NA,NA,1
6875,NA,NA,NA,NA,0
6876,NA,NA,NA,NA,1
6877,NA,NA,NA,NA,0
6878,NA,NA,NA,NA,0
6879,NA,NA,NA,NA,0
6880,NA,NA,NA,NA,0
6881,NA,NA,NA,NA,0
6882,NA,NA,NA,NA,0
6883,NA,NA,NA,NA,0
6884,NA,NA,NA,NA,1
6885,NA,NA,NA,NA,0
6886,NA,NA,NA,NA,0
6887,NA,NA,NA,NA,0
6888,NA,NA,NA,NA,0
6889,NA,NA,NA,NA,0
6890,NA,NA,NA,NA,0
6891,NA,NA,NA,NA,0
6892,NA,NA,NA,NA,0
6893,NA,NA,NA,NA,0
6894,NA,NA,NA,NA,0
6895,NA,NA,NA,NA,0
6896,NA,NA,NA,NA,0
6897,NA,NA,NA,NA,0
6898,NA,NA,NA,NA,1
6899,NA,NA,NA,NA,0
6900,NA,NA,NA,NA,0
6901,NA,NA,NA,NA,0
6902,NA,NA,NA,NA,1
6903,NA,NA,NA,NA,0
6904,NA,NA,NA,NA,0
6905,NA,NA,NA,NA,0
6906,NA,NA,NA,NA,1
6907,NA,NA,NA,NA,0
6908,NA,NA,NA,NA,0
6909,NA,NA,NA,NA,0
6910,NA,NA,NA,NA,0
6911,NA,NA,NA,NA,0
6912,NA,NA,NA,NA,0
6913,NA,NA,NA,NA,0
6914,NA,NA,NA,NA,0
6915,NA,NA,NA,NA,1
6916,NA,NA,NA,NA,1
6917,NA,NA,NA,NA,0
6918,NA,NA,NA,NA,1
6919,NA,NA,NA,NA,0
6920,NA,NA,NA,NA,0
6921,NA,NA,NA,NA,1
6922,NA,NA,NA,NA,0
6923,NA,NA,NA,NA,0
6924,NA,NA,NA,NA,0
6925,NA,NA,NA,NA,0
6926,NA,NA,NA,NA,1
6927,NA,NA,NA,NA,0
6928,NA,NA,NA,NA,0
6929,NA,NA,NA,NA,0
6930,NA,NA,NA,NA,0
6931,NA,NA,NA,NA,0
6932,NA,NA,NA,NA,0
6933,NA,NA,NA,NA,0
6934,NA,NA,NA,NA,0
6935,NA,NA,NA,NA,0
6936,NA,NA,NA,NA,0
6937,NA,NA,NA,NA,0
6938,NA,NA,NA,NA,0
6939,NA,NA,NA,NA,0
6940,NA,NA,NA,NA,0
6941,NA,NA,NA,NA,0
6942,NA,NA,NA,NA,0
6943,NA,NA,NA,NA,0
6944,NA,NA,NA,NA,0
6945,NA,NA,NA,NA,0
6946,NA,NA,NA,NA,0
6947,NA,NA,NA,NA,0
6948,NA,NA,NA,NA,0
6949,NA,NA,NA,NA,0
6950,NA,NA,NA,NA,1
6951,NA,NA,NA,NA,0
6952,NA,NA,NA,NA,0
6953,NA,NA,NA,NA,0
6954,NA,NA,NA,NA,0
6955,NA,NA,NA,NA,1
6956,NA,NA,NA,NA,0
6957,NA,NA,NA,NA,1
6958,NA,NA,NA,NA,0
6959,NA,NA,NA,NA,0
6960,NA,NA,NA,NA,0
6961,NA,NA,NA,NA,0
6962,NA,NA,NA,NA,0
6963,NA,NA,NA,NA,0
6964,NA,NA,NA,NA,0
6965,NA,NA,NA,NA,0
6966,NA,NA,NA,NA,0
6967,NA,NA,NA,NA,0
6968,NA,NA,NA,NA,0
6969,NA,NA,NA,NA,0
6970,NA,NA,NA,NA,0
6971,NA,NA,NA,NA,1
6972,NA,NA,NA,NA,1
6973,NA,NA,NA,NA,0
6974,NA,NA,NA,NA,0
6975,NA,NA,NA,NA,0
6976,NA,NA,NA,NA,0
6977,NA,NA,NA,NA,1
6978,NA,NA,NA,NA,0
6979,NA,NA,NA,NA,1
6980,NA,NA,NA,NA,0
6981,NA,NA,NA,NA,0
6982,NA,NA,NA,NA,0
6983,NA,NA,NA,NA,0
6984,NA,NA,NA,NA,0
6985,NA,NA,NA,NA,0
6986,NA,NA,NA,NA,1
6987,NA,NA,NA,NA,1
6988,NA,NA,NA,NA,0
6989,NA,NA,NA,NA,0
6990,NA,NA,NA,NA,1
6991,NA,NA,NA,NA,0
6992,NA,NA,NA,NA,0
6993,NA,NA,NA,NA,1
6994,NA,NA,NA,NA,0
6995,NA,NA,NA,NA,0
6996,NA,NA,NA,NA,1
6997,NA,NA,NA,NA,0
6998,NA,NA,NA,NA,0
6999,NA,NA,NA,NA,0
7000,NA,NA,NA,NA,0
7001,NA,NA,NA,NA,0
7002,NA,NA,NA,NA,0
7003,NA,NA,NA,NA,0
7004,NA,NA,NA,NA,0
7005,NA,NA,NA,NA,1
7006,NA,NA,NA,NA,0
7007,NA,NA,NA,NA,0
7008,NA,NA,NA,NA,0
7009,NA,NA,NA,NA,1
7010,NA,NA,NA,NA,1
7011,NA,NA,NA,NA,0
7012,NA,NA,NA,NA,1
7013,NA,NA,NA,NA,0
7014,NA,NA,NA,NA,0
7015,NA,NA,NA,NA,1
7016,NA,NA,NA,NA,0
7017,NA,NA,NA,NA,1
7018,NA,NA,NA,NA,1
7019,NA,NA,NA,NA,0
7020,NA,NA,NA,NA,1
7021,NA,NA,NA,NA,1
7022,NA,NA,NA,NA,0
7023,NA,NA,NA,NA,0
7024,NA,NA,NA,NA,0
7025,NA,NA,NA,NA,1
7026,NA,NA,NA,NA,0
7027,NA,NA,NA,NA,0
7028,NA,NA,NA,NA,0
7029,NA,NA,NA,NA,0
7030,NA,NA,NA,NA,1
7031,NA,NA,NA,NA,0
7032,NA,NA,NA,NA,0
7033,NA,NA,NA,NA,0
7034,NA,NA,NA,NA,0
7035,NA,NA,NA,NA,0
7036,NA,NA,NA,NA,0
7037,NA,NA,NA,NA,0
7038,NA,NA,NA,NA,0
7039,NA,NA,NA,NA,0
7040,NA,NA,NA,NA,0
7041,NA,NA,NA,NA,0
7042,NA,NA,NA,NA,0
7043,NA,NA,NA,NA,0
7044,NA,NA,NA,NA,0
7045,NA,NA,NA,NA,0
7046,NA,NA,NA,NA,0
7047,NA,NA,NA,NA,0
7048,NA,NA,NA,NA,1
7049,NA,NA,NA,NA,0
7050,NA,NA,NA,NA,0
7051,NA,NA,NA,NA,0
7052,NA,NA,NA,NA,0
7053,NA,NA,NA,NA,0
7054,NA,NA,NA,NA,1
7055,NA,NA,NA,NA,0
7056,NA,NA,NA,NA,1
7057,NA,NA,NA,NA,1
7058,NA,NA,NA,NA,1
7059,NA,NA,NA,NA,1
7060,NA,NA,NA,NA,1
7061,NA,NA,NA,NA,0
7062,NA,NA,NA,NA,0
7063,NA,NA,NA,NA,0
7064,NA,NA,NA,NA,0
7065,NA,NA,NA,NA,0
7066,NA,NA,NA,NA,0
7067,NA,NA,NA,NA,1
7068,NA,NA,NA,NA,1
7069,NA,NA,NA,NA,1
7070,NA,NA,NA,NA,0
7071,NA,NA,NA,NA,1
7072,NA,NA,NA,NA,0
7073,NA,NA,NA,NA,0
7074,NA,NA,NA,NA,0
7075,NA,NA,NA,NA,0
7076,NA,NA,NA,NA,1
7077,NA,NA,NA,NA,0
7078,NA,NA,NA,NA,0
7079,NA,NA,NA,NA,1
7080,NA,NA,NA,NA,0
7081,NA,NA,NA,NA,0
7082,NA,NA,NA,NA,0
7083,NA,NA,NA,NA,0
7084,NA,NA,NA,NA,0
7085,NA,NA,NA,NA,1
7086,NA,NA,NA,NA,1
7087,NA,NA,NA,NA,0
7088,NA,NA,NA,NA,0
7089,NA,NA,NA,NA,0
7090,NA,NA,NA,NA,0
7091,NA,NA,NA,NA,1
7092,NA,NA,NA,NA,1
7093,NA,NA,NA,NA,1
7094,NA,NA,NA,NA,0
7095,NA,NA,NA,NA,0
7096,NA,NA,NA,NA,1
7097,NA,NA,NA,NA,0
7098,NA,NA,NA,NA,0
7099,NA,NA,NA,NA,0
7100,NA,NA,NA,NA,1
7101,NA,NA,NA,NA,0
7102,NA,NA,NA,NA,0
7103,NA,NA,NA,NA,0
7104,NA,NA,NA,NA,1
7105,NA,NA,NA,NA,0
7106,NA,NA,NA,NA,1
7107,NA,NA,NA,NA,1
7108,NA,NA,NA,NA,0
7109,NA,NA,NA,NA,0
7110,NA,NA,NA,NA,0
7111,NA,NA,NA,NA,0
7112,NA,NA,NA,NA,0
7113,NA,NA,NA,NA,1
7114,NA,NA,NA,NA,0
7115,NA,NA,NA,NA,1
7116,NA,NA,NA,NA,1
7117,NA,NA,NA,NA,0
7118,NA,NA,NA,NA,1
7119,NA,NA,NA,NA,0
7120,NA,NA,NA,NA,0
7121,NA,NA,NA,NA,0
7122,NA,NA,NA,NA,1
7123,NA,NA,NA,NA,1
7124,NA,NA,NA,NA,1
7125,NA,NA,NA,NA,1
7126,NA,NA,NA,NA,1
7127,NA,NA,NA,NA,1
7128,NA,NA,NA,NA,1
7129,NA,NA,NA,NA,1
7130,NA,NA,NA,NA,1
7131,NA,NA,NA,NA,1
7132,NA,NA,NA,NA,1
7133,NA,NA,NA,NA,1
7134,NA,NA,NA,NA,1
